,ids,texts,user_ids,user_screen_name,in_reply_to_user_ids,in_reply_to_screen_names,user_mentionses,created_ats
0,1.37751E+18,RT @danskuuy: Kurang lebih sudah 250 ribu warga Indonesia yg sudah di vaksin berkat adanya program sentra vaksinasi bersama BUMN. Program i…,1162115906,Angelina_Joelia,,,"[{'screen_name': 'danskuuy', 'name': 'ᴀɴᴀᴋ ꜱɪɴɢᴋᴏɴɢ', 'id': 1001076209818550272, 'id_str': '1001076209818550272', 'indices': [3, 12]}]",4/1/2021 6:26
1,1.37751E+18,RT @danskuuy: Kurang lebih sudah 250 Ribu masyarakat telah di vaksinasi setelah adanya program sentra vaksinasi BUMN ini. Semakin banyak yg…,1162115906,Angelina_Joelia,,,"[{'screen_name': 'danskuuy', 'name': 'ᴀɴᴀᴋ ꜱɪɴɢᴋᴏɴɢ', 'id': 1001076209818550272, 'id_str': '1001076209818550272', 'indices': [3, 12]}]",4/1/2021 6:22
2,1.3775E+18,"RT @Satria180806: ""Vaksin Merah Putih ini adalah upaya awal kita untuk suatu saat apabila Indonesia menghadapi pandemi di kemudian hari kit…",384176072,Vendra_Deje,,,"[{'screen_name': 'Satria180806', 'name': 'SatriaArjuna #SahabatNKRI💯', 'id': 1270026294063968256, 'id_str': '1270026294063968256', 'indices': [3, 16]}]",4/1/2021 6:12
3,1.3775E+18,"RT @lps_idic: Bila sudah vaksin Covid-19, apakah kita jadi kebal akan virus tersebut? Tentu tidak, Sahabat LPS harus tetap waspada. Menurut…",1.07381E+18,LiiaMonday,,,"[{'screen_name': 'lps_idic', 'name': 'LPS RI / IDIC', 'id': 274895088, 'id_str': '274895088', 'indices': [3, 12]}]",4/1/2021 5:54
4,1.3775E+18,"RT @lps_idic: Bila sudah vaksin Covid-19, apakah kita jadi kebal akan virus tersebut? Tentu tidak, Sahabat LPS harus tetap waspada. Menurut…",2322360512,yenarsyah,,,"[{'screen_name': 'lps_idic', 'name': 'LPS RI / IDIC', 'id': 274895088, 'id_str': '274895088', 'indices': [3, 12]}]",4/1/2021 5:51
5,1.3775E+18,"Bila sudah vaksin Covid-19, apakah kita jadi kebal akan virus tersebut? Tentu tidak, Sahabat LPS harus tetap waspad… https://t.co/FSXhNgDKBm",274895088,lps_idic,,,[],4/1/2021 5:46
6,1.3775E+18,"RT @kompascom: Menurut Bambang, Biofarma telah memperoleh 53,5 juta bulk vaksin Covid-19. Dari jumlah itu, nantinya dapat diproduksi 42 jut…",1527119364,Lancrunistuning,,,"[{'screen_name': 'kompascom', 'name': 'Kompas.com', 'id': 23343960, 'id_str': '23343960', 'indices': [3, 13]}]",4/1/2021 5:44
7,1.3775E+18,"RT @biofarmaID: Sebanyak 20,5 juta dosis vaksin Covid-19 sudah didistribusikan ke seluruh Indonesia. Vaksin tersebut berasal dari vaksin pr…",111284211,zam_09,,,"[{'screen_name': 'biofarmaID', 'name': 'Bio Farma', 'id': 1930235365, 'id_str': '1930235365', 'indices': [3, 14]}]",4/1/2021 5:43
8,1.3775E+18,Di @rumahsakit_ui ngobrol sama lansia yg udh selesai vaksin covid ke 2. Mereka seneng &amp; doa mereka semoga vaksin in… https://t.co/Dubu5m4sMA,61955941,rizkyomm,,,"[{'screen_name': 'rumahsakit_ui', 'name': 'Rumah Sakit UI', 'id': 933600852702519296, 'id_str': '933600852702519296', 'indices': [3, 17]}]",4/1/2021 5:40
9,1.3775E+18,"RT @Satria180806: ""Vaksin Merah Putih ini adalah upaya awal kita untuk suatu saat apabila Indonesia menghadapi pandemi di kemudian hari kit…",9.75389E+17,thewindNcloud,,,"[{'screen_name': 'Satria180806', 'name': 'SatriaArjuna #SahabatNKRI💯', 'id': 1270026294063968256, 'id_str': '1270026294063968256', 'indices': [3, 16]}]",4/1/2021 5:40
10,1.37749E+18,"RT @Separoh_Kumis: Masih kurang Yakin soal Vaksin Aman dan Halal?

Lihat para Pelaku Pasar Perbankan dan Pasar Modal yg ada di Bursa Efek I…",1.16891E+18,bs_vito,,,"[{'screen_name': 'Separoh_Kumis', 'name': 'Separoh Kumis 🦅', 'id': 1372552023640395781, 'id_str': '1372552023640395781', 'indices': [3, 17]}]",4/1/2021 5:29
11,1.37749E+18,Upaya membangun vaksin dari nol. Vaksin Merah Putih juga diperlukan untuk mendukung kemandirian bangsa Indonesia te… https://t.co/2CVMmL9OZF,1.27003E+18,Satria180806,1.27E+18,Satria180806,[],4/1/2021 5:20
12,1.37749E+18,"""Vaksin Merah Putih ini adalah upaya awal kita untuk suatu saat apabila Indonesia menghadapi pandemi di kemudian ha… https://t.co/5NLuR6PuR5",1.27003E+18,Satria180806,,,[],4/1/2021 5:20
13,1.37749E+18,"RT @Candraasmara85: Giliran Antri Vaksin, pakai  Agama tertentu. Klo Teroris ga Pakai Agama Tertentu. Indonesia'ku kini 😭😭",173924414,Rofrofzee,,,"[{'screen_name': 'Candraasmara85', 'name': 'Candra Asmara', 'id': 856022497031897088, 'id_str': '856022497031897088', 'indices': [3, 18]}]",4/1/2021 5:13
14,1.37749E+18,"Komisi Penyiaran Indonesia Daerah (KPID) Sulawesi Selatan dan Pemerintah Kota Makassar, menggelar vaksinasi covid-1… https://t.co/7ekXOwGI7F",1.16887E+18,bukamatanews,,,[],4/1/2021 5:10
15,1.37749E+18,@AtikaFaya @KemenkesRI @BNPB_Indonesia Agama Vaksin😁,2959498902,tubagussalim,1.06E+18,AtikaFaya,"[{'screen_name': 'AtikaFaya', 'name': '""NiNG"" garis tengah', 'id': 1060514259933650944, 'id_str': '1060514259933650944', 'indices': [0, 10]}, {'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [11, 22]}, {'screen_name': 'BNPB_Indonesia', 'name': 'BNPB Indonesia', 'id': 346303384, 'id_str': '346303384', 'indices': [23, 38]}]",4/1/2021 5:03
16,1.37749E+18,"Sekretaris Perusahaan Bio Farma, Bambang Heriyanto, menyampaikan ""Total vaksin yg sudah diterima Indonesia sampai s… https://t.co/fbxXKybZqU",1930235365,biofarmaID,1930235365,biofarmaID,[],4/1/2021 5:00
17,1.37749E+18,"Sebanyak 20,5 juta dosis vaksin Covid-19 sudah didistribusikan ke seluruh Indonesia. Vaksin tersebut berasal dari v… https://t.co/G7znvcyFr8",1930235365,biofarmaID,,,[],4/1/2021 5:00
18,1.37748E+18,Hidup di Indonesia ini semata2 hanya untuk urusan administrasi. Sampe mau di vaksin aja ribet untuk urusan administ… https://t.co/W7D2CVOKh7,99851427,LaPinturicchio,,,[],4/1/2021 4:43
19,1.37748E+18,@H_Safardan_ @LoLyBLASTER @muhammadiyah Setuju karena Semua Vaksin baru habis ucap sahadat dan baru aja di Sunat so… https://t.co/pCuuizwnf1,1.30172E+18,DulleYosef,1.04E+18,H_Safardan_,"[{'screen_name': 'H_Safardan_', 'name': 'Putra Majapahit', 'id': 1043912467665977345, 'id_str': '1043912467665977345', 'indices': [0, 12]}, {'screen_name': 'LoLyBLASTER', 'name': '🐝 Ⴤ Ο 🐝', 'id': 1205558690524217345, 'id_str': '1205558690524217345', 'indices': [13, 25]}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': 73309923, 'id_str': '73309923', 'indices': [26, 39]}]",4/1/2021 4:43
20,1.37747E+18,"RT @slankdotcom: Saksikan episode perdana Vaksin Untuk Indonesia bertajuk ""Vaksin? Siapa Takut""

Jumat, 2 April 2021 pukul 20.05 WIB hanya…",60084216,RenkaStres,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",4/1/2021 4:03
21,1.37747E+18,"RT @Separoh_Kumis: Masih kurang Yakin soal Vaksin Aman dan Halal?

Lihat para Pelaku Pasar Perbankan dan Pasar Modal yg ada di Bursa Efek I…",1.10218E+18,BatikRiwa,,,"[{'screen_name': 'Separoh_Kumis', 'name': 'Separoh Kumis 🦅', 'id': 1372552023640395781, 'id_str': '1372552023640395781', 'indices': [3, 17]}]",4/1/2021 4:02
22,1.37747E+18,"Vaksin Covid 19 GRATIS
Vaksin untuk melawan virus covid 19 sudah hadir , Pemerintahan pun menggratiskan biaya vaksi… https://t.co/K7FBEHxy5y",162209448,mnctrijayafmsmg,,,[],4/1/2021 4:00
23,1.37747E+18,Menkes Budi Gunadi Sadikin Waspadai Adanya Embargo Vaksin Covid-19 dari Negara Produsen https://t.co/CbBElph7qm… https://t.co/H9G12CHtVy,8.11897E+17,KoranBUMN,,,[],4/1/2021 3:56
24,1.37747E+18,"RT @slankdotcom: Saksikan episode perdana Vaksin Untuk Indonesia bertajuk ""Vaksin? Siapa Takut""

Jumat, 2 April 2021 pukul 20.05 WIB hanya…",126758339,bang_denny,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",4/1/2021 3:55
25,1.37747E+18,RT @IDNTimesSumsel: Tito akui Indonesia masih tergantung vaksin luar https://t.co/atUzvgykeb,388190238,idntimes,,,"[{'screen_name': 'IDNTimesSumsel', 'name': 'IDN Times Sumsel', 'id': 1318860486759182336, 'id_str': '1318860486759182336', 'indices': [3, 18]}]",4/1/2021 3:54
26,1.37747E+18,Tito akui Indonesia masih tergantung vaksin luar https://t.co/atUzvgykeb,1.31886E+18,IDNTimesSumsel,,,[],4/1/2021 3:53
27,1.37747E+18,RT @Rezh4D1: Hai @muhammadiyah jgn engkau kotak2an ( intoleran) ukt penerima vaksin. Vaksin di fasilitasi oleh pemerintah. Di bbrp negara A…,1.37469E+18,Mulyana59,,,"[{'screen_name': 'Rezh4D1', 'name': 'Anak Kampung🇮🇩', 'id': 1260327255483400193, 'id_str': '1260327255483400193', 'indices': [3, 11]}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': 73309923, 'id_str': '73309923', 'indices': [17, 30]}]",4/1/2021 3:50
28,1.37747E+18,"RT @Candraasmara85: Giliran Antri Vaksin, pakai  Agama tertentu. Klo Teroris ga Pakai Agama Tertentu. Indonesia'ku kini 😭😭",1.04391E+18,H_Safardan_,,,"[{'screen_name': 'Candraasmara85', 'name': 'Candra Asmara', 'id': 856022497031897088, 'id_str': '856022497031897088', 'indices': [3, 18]}]",4/1/2021 3:42
29,1.37746E+18,"RT @Separoh_Kumis: Masih kurang Yakin soal Vaksin Aman dan Halal?

Lihat para Pelaku Pasar Perbankan dan Pasar Modal yg ada di Bursa Efek I…",1.20764E+18,Putra__Wajo,,,"[{'screen_name': 'Separoh_Kumis', 'name': 'Separoh Kumis 🦅', 'id': 1372552023640395781, 'id_str': '1372552023640395781', 'indices': [3, 17]}]",4/1/2021 3:36
30,1.37746E+18,"RT @Separoh_Kumis: Masih kurang Yakin soal Vaksin Aman dan Halal?

Lihat para Pelaku Pasar Perbankan dan Pasar Modal yg ada di Bursa Efek I…",8.90934E+17,NinjaCir3ng,,,"[{'screen_name': 'Separoh_Kumis', 'name': 'Separoh Kumis 🦅', 'id': 1372552023640395781, 'id_str': '1372552023640395781', 'indices': [3, 17]}]",4/1/2021 3:36
31,1.37746E+18,"RT @slankdotcom: Saksikan episode perdana Vaksin Untuk Indonesia bertajuk ""Vaksin? Siapa Takut""

Jumat, 2 April 2021 pukul 20.05 WIB hanya…",247739578,GatotArief96,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",4/1/2021 3:35
32,1.37746E+18,"Giliran Antri Vaksin, pakai  Agama tertentu. Klo Teroris ga Pakai Agama Tertentu. Indonesia'ku kini 😭😭 https://t.co/EKoOcyZ7gE",8.56022E+17,Candraasmara85,,,[],4/1/2021 3:32
33,1.37746E+18,"RT @slankdotcom: Saksikan episode perdana Vaksin Untuk Indonesia bertajuk ""Vaksin? Siapa Takut""

Jumat, 2 April 2021 pukul 20.05 WIB hanya…",134203833,iyasayaitusulie,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",4/1/2021 3:31
34,1.37746E+18,"RT @slankdotcom: Saksikan episode perdana Vaksin Untuk Indonesia bertajuk ""Vaksin? Siapa Takut""

Jumat, 2 April 2021 pukul 20.05 WIB hanya…",450226347,mendip_28,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",4/1/2021 3:30
35,1.37746E+18,"RT @slankdotcom: Saksikan episode perdana Vaksin Untuk Indonesia bertajuk ""Vaksin? Siapa Takut""

Jumat, 2 April 2021 pukul 20.05 WIB hanya…",1.06871E+18,Riyansyah2812,,,"[{'screen_name': 'slankdotcom', 'name': 'Slank Band', 'id': 17166826, 'id_str': '17166826', 'indices': [3, 15]}]",4/1/2021 3:30
36,1.37746E+18,"Saksikan episode perdana Vaksin Untuk Indonesia bertajuk ""Vaksin? Siapa Takut""

Jumat, 2 April 2021 pukul 20.05 WIB… https://t.co/N948kBjCsU",17166826,slankdotcom,,,[],4/1/2021 3:28
37,1.37746E+18,"RT @Mulia_An1: Sebagai upaya percepatan dan lancarnya proses vaksinasi mulai dari awal hingga akhir, Pemerintah tidak hanya bekerja keras u…",1.29284E+18,qrintik,,,"[{'screen_name': 'Mulia_An1', 'name': 'A N Y', 'id': 758069577255260160, 'id_str': '758069577255260160', 'indices': [3, 13]}]",4/1/2021 3:24
38,1.37746E+18,RT @Rezh4D1: Hai @muhammadiyah jgn engkau kotak2an ( intoleran) ukt penerima vaksin. Vaksin di fasilitasi oleh pemerintah. Di bbrp negara A…,1.25436E+18,kianinara3,,,"[{'screen_name': 'Rezh4D1', 'name': 'Anak Kampung🇮🇩', 'id': 1260327255483400193, 'id_str': '1260327255483400193', 'indices': [3, 11]}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': 73309923, 'id_str': '73309923', 'indices': [17, 30]}]",4/1/2021 3:22
39,1.37746E+18,"RT @jokowi: Indonesia sudah mendatangkan 53,5 juta dosis vaksin Covid-19 dari Sinovac dan AstraZeneca, dan akan datang lagi di waktu-waktu…",177850274,anas_erindra,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",4/1/2021 3:22
40,1.37746E+18,"RT @jokowi: Program vaksinasi massal Covid-19 mencatatkan pencapaian baru. Hari Jumat ini, vaksinasi di Indonesia telah  menembus angka 10…",177850274,anas_erindra,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",4/1/2021 3:21
41,1.37746E+18,"RT @jokowi: 16 juta dosis bahan baku vaksin Covid-19 dari perusahaan Sinovac tiba di Indonesia, sore ini. 

Dengan begitu, Indonesia sudah…",177850274,anas_erindra,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",4/1/2021 3:21
42,1.37746E+18,Wakil Ketua Komisi VI DPR RI Aria Bima meminta BUMN Farmasi untuk mendorong Kemlu melakukan diplomasi-diplomasi akt… https://t.co/X1O9nqF5eA,584835300,GesuriID,,,[],4/1/2021 3:14
43,1.37746E+18,Hai @muhammadiyah jgn engkau kotak2an ( intoleran) ukt penerima vaksin. Vaksin di fasilitasi oleh pemerintah. Di bb… https://t.co/r6VJjhABuN,1.26033E+18,Rezh4D1,,,"[{'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': 73309923, 'id_str': '73309923', 'indices': [4, 17]}]",4/1/2021 3:13
44,1.37746E+18,"RT @WartaEkonomi: Beli Vaksin, ADB Utangi Indonesia Rp6,5 Triliun https://t.co/kS9IpAC0bN",2546805366,eks1st,,,"[{'screen_name': 'WartaEkonomi', 'name': 'Warta Ekonomi', 'id': 30617522, 'id_str': '30617522', 'indices': [3, 16]}]",4/1/2021 3:12
45,1.37746E+18,"Anvisa Brazil tolak tawaran impor vaksin Bharat Biotech - #INDONESIA

https://t.co/8ZR6ZizZcn",168469708,IDCorner,,,[],4/1/2021 3:05
46,1.37746E+18,"RT @Dhinijogja: Mantap, proses vaksin di sentra Vaksinasi BUMN telah diikuti 250 ribu warga Indonesia. Pelaksanaan berjalan tertib dan tert…",1.28463E+18,Ikhaamina,,,"[{'screen_name': 'Dhinijogja', 'name': 'Dhini', 'id': 1284400323059056640, 'id_str': '1284400323059056640', 'indices': [3, 14]}]",4/1/2021 3:03
47,1.37746E+18,"RT @Mulia_An1: Sebagai upaya percepatan dan lancarnya proses vaksinasi mulai dari awal hingga akhir, Pemerintah tidak hanya bekerja keras u…",1.24935E+18,denni_sauya,,,"[{'screen_name': 'Mulia_An1', 'name': 'A N Y', 'id': 758069577255260160, 'id_str': '758069577255260160', 'indices': [3, 13]}]",4/1/2021 3:01
48,1.37746E+18,"RT @Mulia_An1: Sebagai upaya percepatan dan lancarnya proses vaksinasi mulai dari awal hingga akhir, Pemerintah tidak hanya bekerja keras u…",1.26123E+18,vini_vidi_veci,,,"[{'screen_name': 'Mulia_An1', 'name': 'A N Y', 'id': 758069577255260160, 'id_str': '758069577255260160', 'indices': [3, 13]}]",4/1/2021 2:59
49,1.37746E+18,"RT @Mulia_An1: Sebagai upaya percepatan dan lancarnya proses vaksinasi mulai dari awal hingga akhir, Pemerintah tidak hanya bekerja keras u…",1.26033E+18,Rezh4D1,,,"[{'screen_name': 'Mulia_An1', 'name': 'A N Y', 'id': 758069577255260160, 'id_str': '758069577255260160', 'indices': [3, 13]}]",4/1/2021 2:58
50,1.37745E+18,"RT @Mulia_An1: Sebagai upaya percepatan dan lancarnya proses vaksinasi mulai dari awal hingga akhir, Pemerintah tidak hanya bekerja keras u…",4879473929,tjhinfar21,,,"[{'screen_name': 'Mulia_An1', 'name': 'A N Y', 'id': 758069577255260160, 'id_str': '758069577255260160', 'indices': [3, 13]}]",4/1/2021 2:55
51,1.37745E+18,"Sebagai upaya percepatan dan lancarnya proses vaksinasi mulai dari awal hingga akhir, Pemerintah tidak hanya bekerj… https://t.co/6KA2qiaaWK",7.5807E+17,Mulia_An1,,,[],4/1/2021 2:52
52,1.37745E+18,Indonesia sudah memmulai duluan dan luar biasa yang sudah di vaksin kurang lebih 250 warga Indonesia. Baik dari kal… https://t.co/blGFvCNqf8,9.84111E+17,HaleyLuhooo,,,[],4/1/2021 2:49
53,1.37745E+18,"RT @drpriono1: Gotong Royong itu maknanya yg lurus ialah membantu upaya vaksinasi bagi rakyat Indonesia, BUKAN hanya karyawan, keluarganya…",1.27219E+18,Hudananta,,,"[{'screen_name': 'drpriono1', 'name': 'Juru Wabah', 'id': 1297362611026059269, 'id_str': '1297362611026059269', 'indices': [3, 13]}]",4/1/2021 2:37
54,1.37745E+18,"RT @rasman_1924: Lagi2 Hutang
___
ADB mengkonfirmasi telah menyetujui pinjaman pemerintah Indonesia senilai 450 juta dolar AS atau setara R…",1.32644E+18,lagidibatasi,,,"[{'screen_name': 'rasman_1924', 'name': 'Rasman😎', 'id': 1373100956619927553, 'id_str': '1373100956619927553', 'indices': [3, 15]}]",4/1/2021 2:25
55,1.37745E+18,"RT @jokowi: Indonesia sudah mendatangkan 53,5 juta dosis vaksin Covid-19 dari Sinovac dan AstraZeneca, dan akan datang lagi di waktu-waktu…",2958039613,pemudaindohebat,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",4/1/2021 2:20
56,1.37745E+18,"RT @jokowi: Program vaksinasi massal Covid-19 mencatatkan pencapaian baru. Hari Jumat ini, vaksinasi di Indonesia telah  menembus angka 10…",2958039613,pemudaindohebat,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",4/1/2021 2:20
57,1.37745E+18,"RT @Separoh_Kumis: Masih kurang Yakin soal Vaksin Aman dan Halal?

Lihat para Pelaku Pasar Perbankan dan Pasar Modal yg ada di Bursa Efek I…",1.36965E+18,RiantiDiani,,,"[{'screen_name': 'Separoh_Kumis', 'name': 'Separoh Kumis 🦅', 'id': 1372552023640395781, 'id_str': '1372552023640395781', 'indices': [3, 17]}]",4/1/2021 2:18
58,1.37745E+18,"RT @Separoh_Kumis: Masih kurang Yakin soal Vaksin Aman dan Halal?

Lihat para Pelaku Pasar Perbankan dan Pasar Modal yg ada di Bursa Efek I…",316596294,Sllitude,,,"[{'screen_name': 'Separoh_Kumis', 'name': 'Separoh Kumis 🦅', 'id': 1372552023640395781, 'id_str': '1372552023640395781', 'indices': [3, 17]}]",4/1/2021 2:17
59,1.37744E+18,RT @danskuuy: Kurang lebih sudah 250 ribu warga Indonesia yg sudah di vaksin berkat adanya program sentra vaksinasi bersama BUMN. Program i…,854317627,beesantri,,,"[{'screen_name': 'danskuuy', 'name': 'ᴀɴᴀᴋ ꜱɪɴɢᴋᴏɴɢ', 'id': 1001076209818550272, 'id_str': '1001076209818550272', 'indices': [3, 12]}]",4/1/2021 2:14
60,1.37744E+18,RT @danskuuy: Kurang lebih sudah 250 ribu warga Indonesia yg sudah di vaksin berkat adanya program sentra vaksinasi bersama BUMN. Program i…,1.31804E+18,meyshila19,,,"[{'screen_name': 'danskuuy', 'name': 'ᴀɴᴀᴋ ꜱɪɴɢᴋᴏɴɢ', 'id': 1001076209818550272, 'id_str': '1001076209818550272', 'indices': [3, 12]}]",4/1/2021 2:13
61,1.37744E+18,RT @danskuuy: Kurang lebih sudah 250 ribu warga Indonesia yg sudah di vaksin berkat adanya program sentra vaksinasi bersama BUMN. Program i…,930867552,JokoSamudro77,,,"[{'screen_name': 'danskuuy', 'name': 'ᴀɴᴀᴋ ꜱɪɴɢᴋᴏɴɢ', 'id': 1001076209818550272, 'id_str': '1001076209818550272', 'indices': [3, 12]}]",4/1/2021 2:12
62,1.37744E+18,RT @danskuuy: Kurang lebih sudah 250 Ribu masyarakat telah di vaksinasi setelah adanya program sentra vaksinasi BUMN ini. Semakin banyak yg…,930867552,JokoSamudro77,,,"[{'screen_name': 'danskuuy', 'name': 'ᴀɴᴀᴋ ꜱɪɴɢᴋᴏɴɢ', 'id': 1001076209818550272, 'id_str': '1001076209818550272', 'indices': [3, 12]}]",4/1/2021 2:12
63,1.37744E+18,"RT @Separoh_Kumis: Masih kurang Yakin soal Vaksin Aman dan Halal?

Lihat para Pelaku Pasar Perbankan dan Pasar Modal yg ada di Bursa Efek I…",2650421658,NgkongRoses,,,"[{'screen_name': 'Separoh_Kumis', 'name': 'Separoh Kumis 🦅', 'id': 1372552023640395781, 'id_str': '1372552023640395781', 'indices': [3, 17]}]",4/1/2021 2:09
64,1.37744E+18,Infografis Stok Vaksin Covid-19 di Indonesia Menipis https://t.co/GhuZ2LrsgP,47596019,liputan6dotcom,,,[],4/1/2021 2:09
65,1.37744E+18,"RT @Separoh_Kumis: Masih kurang Yakin soal Vaksin Aman dan Halal?

Lihat para Pelaku Pasar Perbankan dan Pasar Modal yg ada di Bursa Efek I…",1.37343E+18,R1anyLu,,,"[{'screen_name': 'Separoh_Kumis', 'name': 'Separoh Kumis 🦅', 'id': 1372552023640395781, 'id_str': '1372552023640395781', 'indices': [3, 17]}]",4/1/2021 2:05
66,1.37744E+18,"Bio Farma Jelaskan Kondisi Stok Vaksin Covid-19 di Indonesia

https://t.co/GcUcL9LNtm",1619528629,KurioID,,,[],4/1/2021 2:02
67,1.37744E+18,RT @litbangkemenkes: Dosis kedua vaksin Covid-19 diberikan hari ini Rabu (31/3) kepada 698 Aparatur Sipil Negara (ASN) di lingkungan Lembag…,38830572,AlwaysFaza,,,"[{'screen_name': 'litbangkemenkes', 'name': 'Badan Litbang Kesehatan', 'id': 564408749, 'id_str': '564408749', 'indices': [3, 19]}]",4/1/2021 2:00
68,1.37744E+18,"Masih kurang Yakin soal Vaksin Aman dan Halal?

Lihat para Pelaku Pasar Perbankan dan Pasar Modal yg ada di Bursa E… https://t.co/vMTEGkCXt7",1.37255E+18,Separoh_Kumis,1.37E+18,Separoh_Kumis,[],4/1/2021 1:58
69,1.37744E+18,RT @Dhinijogja: Sebagai bentuk dukungan akan percepatan vaksin C19 di masyarakat. Sentra Vaksinasi BUMN telah berhasil memvaksinasi 250 rib…,2604427608,MistikPolitik,,,"[{'screen_name': 'Dhinijogja', 'name': 'Dhini', 'id': 1284400323059056640, 'id_str': '1284400323059056640', 'indices': [3, 14]}]",4/1/2021 1:57
70,1.37744E+18,"RT @Dhinijogja: Mantap, proses vaksin di sentra Vaksinasi BUMN telah diikuti 250 ribu warga Indonesia. Pelaksanaan berjalan tertib dan tert…",2604427608,MistikPolitik,,,"[{'screen_name': 'Dhinijogja', 'name': 'Dhini', 'id': 1284400323059056640, 'id_str': '1284400323059056640', 'indices': [3, 14]}]",4/1/2021 1:57
71,1.37744E+18,Dosis kedua vaksin Covid-19 diberikan hari ini Rabu (31/3) kepada 698 Aparatur Sipil Negara (ASN) di lingkungan Lem… https://t.co/RMa5EYQRaX,564408749,litbangkemenkes,,,[],4/1/2021 1:49
72,1.37744E+18,Kurang lebih sudah 250 ribu warga Indonesia yg sudah di vaksin berkat adanya program sentra vaksinasi bersama BUMN.… https://t.co/31bFmqQjmJ,1.00108E+18,danskuuy,,,[],4/1/2021 1:49
73,1.37744E+18,"RT @narkosun: 1. Program vaksinasi
Saat ini Indonesia sdh memberikan vaksin lbh dari 10 juta penduduk. Masuk ke 4 besar dunia lho.

2. PPKM…",9.17031E+17,TeyengCekap,,,"[{'screen_name': 'narkosun', 'name': 'IG: narkosun', 'id': 84221579, 'id_str': '84221579', 'indices': [3, 12]}]",4/1/2021 1:45
74,1.37744E+18,"RT @drpriono1: Gotong Royong itu maknanya yg lurus ialah membantu upaya vaksinasi bagi rakyat Indonesia, BUKAN hanya karyawan, keluarganya…",1.32444E+18,adhiyakenn,,,"[{'screen_name': 'drpriono1', 'name': 'Juru Wabah', 'id': 1297362611026059269, 'id_str': '1297362611026059269', 'indices': [3, 13]}]",4/1/2021 1:42
75,1.37744E+18,"RT @jokowi: Indonesia sudah mendatangkan 53,5 juta dosis vaksin Covid-19 dari Sinovac dan AstraZeneca, dan akan datang lagi di waktu-waktu…",1.14703E+18,linauwalin,,,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",4/1/2021 1:39
76,1.37743E+18,Sentra Vaksin BUMN di daerah percepat pencapaian target herd immunity. Kerja dan sumbangsih nyata dari BUMN untuk I… https://t.co/w3v4CbjSXy,9.92673E+17,iina_surbakti,,,[],4/1/2021 1:36
77,1.37743E+18,Kurang lebih sudah 250 Ribu masyarakat telah di vaksinasi setelah adanya program sentra vaksinasi BUMN ini. Semakin… https://t.co/jgzjpSX9yL,1.00108E+18,danskuuy,,,[],4/1/2021 1:33
78,1.37743E+18,"Sejumlah negara di dunia memang menargetkan cakupan imunisasi di atas 70 persen. Bagi Indonesia, hal ini bukan tida… https://t.co/iUrizIaP5x",255866913,hariankompas,,,[],4/1/2021 1:24
79,1.37743E+18,"RT @drpriono1: Gotong Royong itu maknanya yg lurus ialah membantu upaya vaksinasi bagi rakyat Indonesia, BUKAN hanya karyawan, keluarganya…",4300751112,kabedkap,,,"[{'screen_name': 'drpriono1', 'name': 'Juru Wabah', 'id': 1297362611026059269, 'id_str': '1297362611026059269', 'indices': [3, 13]}]",4/1/2021 1:23
